,count_bindings_in_miRNA,exactMatchRatio,pair_state_No,mFE,head_minus3_TemplateNucleotide_percentage,hairpin_count,stem_length,distanceToloop,percentage_PairedInMiRNA,headUnstableLength,pair_state_Yes,tail_plus2_A_percentage,head_minus2_TemplateNucleotide_percentage,binding_count,tail_plus1_A_percentage,armType_loop,tail_plus3_A_percentage,tail_plus5_TemplateNucleotide_percentage,tail_plus1_TemplateNucleotide_percentage,interiorLoopCount,head_minus1_TemplateNucleotide_percentage,index,clusterName,chrom,start,end,miRNA,sample,annotation,precursor
3845,17,0.733133433283,1,-41.1,0.0,1,31,2,0.74,0,0,0.0,0.0,31,0.0,0,0.0,0.0,1.0,5,0.0,3845,mapped_mirna_ERR973611:miRCluster_4911_24:chr22:21653025_21653048+,22,21653025,21653048,True,ERR973611,Hsa-Mir-130-P2a_3p,Hsa-Mir-130-P2a
19504,16,0.875,1,-54.8,0.0,1,35,5,0.73,0,0,0.0,0.0,35,0.0,0,0.0,0.0,0.666666666667,4,0.0,19504,mapped_mirna_SRR567638:miRCluster_231_24:chr2:239351770_239351793-,2,239351770,239351793,True,SRR567638,Hsa-Mir-2467_5p,Hsa-Mir-2467
5026,20,1.0,1,-37.5,0.0,1,33,1,0.91,0,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,0.0,5026,mapped_mirna_ERR973613:miRCluster_4491_23:chrX:147260549_147260571-,X,147260549,147260571,True,ERR973613,Hsa-Mir-506-P4a1_3p,Hsa-Mir-506-P4a1
17831,20,0.8,1,-37.7,0.0,1,33,3,0.95,1,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,1.0,17831,mapped_mirna_SRR553576:miRCluster_2709_22:chr19:53742566_53742587+,19,53742566,53742587,True,SRR553576,Hsa-Mir-430-P27a_3p,Hsa-Mir-430-P27a
2405,17,0.834061013154,0,-34.2,0.0,1,31,5,0.81,2,1,0.961240310078,0.25641025641,31,0.0,0,0.62962962963,0.0,0.82818349723,6,0.887714663144,2405,mapped_mirna_ERR852097:miRCluster_98_27:chr2:56000761_56000787-,2,56000761,56000787,True,ERR852097,Hsa-Mir-216-P2a_5p,Hsa-Mir-216-P2a
17998,17,1.0,1,-36.8,0.0,1,28,3,0.89,0,0,0.0,0.0,28,0.0,0,0.0,0.0,1.0,4,0.0,17998,mapped_mirna_SRR553576:miRCluster_3097_21:chrX:145994830_145994850-,X,145994830,145994850,True,SRR553576,Hsa-Mir-506-P9_5p,Hsa-Mir-506-P9
3049,20,0.972222222222,1,-57.3,0.0,1,33,1,0.95,0,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,1,0.0,3049,mapped_mirna_ERR852099:miRCluster_110_23:chr2:188297517_188297539+,2,188297517,188297539,True,ERR852099,Hsa-Mir-561_5p,Hsa-Mir-561
12322,17,1.0,0,-36.2,0.0,1,30,3,0.77,0,1,0.0,0.0,30,0.0,0,0.0,0.0,1.0,6,0.0,12322,mapped_mirna_SRR333658:miRCluster_1219_23:chr7:100093608_100093630-,7,100093608,100093630,True,SRR333658,Hsa-Mir-92-P2d_5p*,Hsa-Mir-92-P2d
13311,19,0.62482814538,1,-50.5,0.0,1,42,18,0.9,2,0,0.896362693533,0.0,42,0.983159582999,0,0.763097949886,0.0,0.839010220549,8,0.968531468531,13311,mapped_mirna_SRR333674:miRCluster_494_24:chr3:52268335_52268358-,3,52268335,52268358,True,SRR333674,Hsa-Let-7-P2c3_5p,Hsa-Let-7-P2c3
1244,18,0.969135802469,1,-32.5,0.0,1,34,4,0.95,2,0,0.0,1.0,34,0.0,0,0.0,0.0,0.945054945055,3,1.0,1244,mapped_mirna_ERR409900:miRCluster_1921_25:chr12:79419261_79419285+,12,79419261,79419285,True,ERR409900,Hsa-Mir-1252_5p,Hsa-Mir-1252
9960,20,0.85911179173,0,-48.8,0.0,1,40,18,0.95,0,1,1.0,0.0,40,0.611111111111,0,0.0,0.0,0.871886120996,4,0.0,9960,mapped_mirna_SRR1820680:miRCluster_418_23:chr9:94178895_94178917+,9,94178895,94178917,True,SRR1820680,Hsa-Let-7-P2c1_3p*,Hsa-Let-7-P2c1
15063,13,0.743362831858,1,-49.6,0.0,1,33,11,0.62,0,0,0.0,0.0,33,1.0,0,0.428571428571,0.0,0.921052631579,4,0.0,15063,mapped_mirna_SRR372648:miRCluster_524_25:chr2:25328650_25328674-,2,25328650,25328674,True,SRR372648,Hsa-Mir-1301_3p,Hsa-Mir-1301
6174,18,0.605263157895,0,-40.1,0.0,1,30,7,0.86,2,1,1.0,1.0,30,0.864734299517,0,1.0,0.0,0.0,4,1.0,6174,mapped_mirna_SRR1291269:miRCluster_657_23:chr9:136670652_136670674+,9,136670652,136670674,True,SRR1291269,Hsa-Mir-126-P2-v3_3p,Hsa-Mir-126-P2
14025,18,0.763636363636,0,-25.6,0.0,1,26,2,0.82,0,1,0.0,0.0,26,1.0,0,0.0,0.0,0.3,3,0.0,14025,mapped_mirna_SRR333680:miRCluster_1591_23:chr13:49996427_49996449-,13,49996427,49996449,True,SRR333680,Hsa-Mir-3613_3p*,Hsa-Mir-3613
976,18,0.603875134553,1,-41.1,0.0,1,36,17,0.82,0,0,1.0,0.0,36,0.35761589404,0,0.0,0.0,0.00657894736842,6,0.0,976,mapped_mirna_ERR038425:miRCluster_563_23:chr17:12081909_12081931+,17,12081909,12081931,True,ERR038425,Hsa-Mir-744_5p,Hsa-Mir-744
8333,21,0.892971602151,1,-48.6,0.0,1,40,9,0.95,1,0,0.922190201729,0.0,40,0.927647610122,0,0.692307692308,0.0,0.0463848422558,3,0.0,8333,mapped_mirna_SRR1635908:miRCluster_2156_24:chr9:94176353_94176376+,9,94176353,94176376,True,SRR1635908,Hsa-Let-7-P2b1_5p,Hsa-Let-7-P2b1
16815,19,0.942291437748,0,-45.0,0.0,1,34,3,0.86,1,1,0.982195845697,0.0,34,0.953703703704,0,0.733333333333,0.0,0.976410629778,5,0.0,16815,mapped_mirna_SRR553574:miRCluster_1550_26:chr17:28861579_28861604-,17,28861579,28861604,True,SRR553574,Hsa-Mir-144-v2_5p*,Hsa-Mir-144
975,17,0.740196078431,1,-43.6,0.0,1,33,5,0.81,0,0,0.68,0.0,33,0.0,0,1.0,0.0,1.0,6,0.0,975,mapped_mirna_ERR038425:miRCluster_580_23:chr17:7017977_7017999-,17,7017977,7017999,True,ERR038425,Hsa-Mir-15-P1d_5p,Hsa-Mir-15-P1d
4928,16,0.941176470588,0,-37.5,1.0,1,28,5,0.8,3,1,0.5,1.0,28,0.0,0,0.75,0.0,0.993939393939,4,1.0,4928,mapped_mirna_ERR973613:miRCluster_1819_26:chr7:136903239_136903264+,7,136903239,136903264,True,ERR973613,Hsa-Mir-490_3p*,Hsa-Mir-490
15931,16,0.905063291139,1,-28.6,0.0,1,31,2,0.76,0,0,1.0,0.0,31,0.0,0,0.0,0.0,0.9375,4,0.0,15931,mapped_mirna_SRR372650:miRCluster_4212_23:chrX:134540230_134540252-,X,134540230,134540252,True,SRR372650,Hsa-Mir-450-P3_5p,Hsa-Mir-450-P3
1501,18,0.852014010508,0,-54.3,1.0,1,33,4,0.86,3,1,0.0,1.0,33,0.520547945205,0,0.0,0.0,0.0,3,1.0,1501,mapped_mirna_ERR409900:miRCluster_532_24:chr3:44114271_44114294+,3,44114271,44114294,True,ERR409900,Hsa-Mir-138-P1_3p*,Hsa-Mir-138-P1
19959,16,0.746268656716,1,-32.8,0.0,1,27,3,0.84,1,0,1.0,0.0,27,1.0,0,0.0,0.0,0.8,3,1.0,19959,mapped_mirna_SRR837475:miRCluster_160_23:chr7:130876748_130876770-,7,130876748,130876770,True,SRR837475,Hsa-Mir-29-P2b_3p,Hsa-Mir-29-P2b
1486,16,0.984615384615,1,-34.5,0.0,1,28,4,0.76,0,0,0.0,0.0,28,0.0,0,0.0,0.0,1.0,7,0.0,1486,mapped_mirna_ERR409900:miRCluster_2986_22:chr22:20249144_20249165-,22,20249144,20249165,True,ERR409900,Hsa-Mir-1286_3p,Hsa-Mir-1286
10177,12,0.409090909091,0,-51.0,1.0,1,36,11,0.86,7,1,0.0,1.0,36,0.0,0,0.0,0.0,0.235294117647,4,0.772727272727,10177,mapped_mirna_SRR2174513:miRCluster_2312_23:chr10:133247536_133247558-,10,133247536,133247558,True,SRR2174513,Hsa-Mir-202_3p*,Hsa-Mir-202
16520,19,0.35,1,-68.9,0.0,1,36,5,0.9,0,0,1.0,0.0,36,0.0,0,0.0,0.0,1.0,3,0.0,16520,mapped_mirna_SRR384894:miRCluster_396_22:chr8:27701690_27701711+,8,27701690,27701711,True,SRR384894,Hsa-Mir-3622_5p,Hsa-Mir-3622
16387,20,0.940577249576,1,-40.3,0.0,1,35,5,0.91,0,0,0.0,0.0,35,0.0,0,0.0,0.0,0.946666666667,5,0.0,16387,mapped_mirna_SRR384894:miRCluster_754_24:chr15:89368032_89368055+,15,89368032,89368055,True,SRR384894,Hsa-Mir-9-P1_5p,Hsa-Mir-9-P1
20373,20,0.701754385965,1,-65.4,0.0,1,35,3,0.95,0,0,1.0,0.0,35,0.769230769231,0,0.142857142857,0.0,0.831168831169,1,0.0,20373,mapped_mirna_SRR837839:miRCluster_5887_23:chr19:45674978_45675000+,19,45674978,45675000,True,SRR837839,Hsa-Mir-642_3p*,Hsa-Mir-642
12089,20,0.919217687075,0,-40.9,0.0,1,32,5,0.95,2,1,1.0,0.0,32,0.0,0,0.307692307692,0.0,0.974592521572,5,1.0,12089,mapped_mirna_SRR333658:miRCluster_2_24:chr1:1167123_1167146+,1,1167123,1167146,True,SRR333658,Hsa-Mir-8-P1a_5p*,Hsa-Mir-8-P1a
993,16,0.701945894637,0,-40.7,0.0,1,29,3,0.76,2,1,0.0,1.0,29,0.931506849315,0,0.506172839506,0.0,0.957259953162,5,0.997578692494,993,mapped_mirna_ERR038425:miRCluster_606_25:chr18:21825710_21825734-,18,21825710,21825734,True,ERR038425,Hsa-Mir-133-P1-v2_3p,Hsa-Mir-133-P1
3834,15,0.78916827853,0,-40.6,0.0,1,30,4,0.79,1,1,0.0,0.0,30,0.5,0,0.0,0.456762749446,0.997653958944,5,0.0,3834,mapped_mirna_ERR973611:miRCluster_4766_25:chr20:63178514_63178538+,20,63178514,63178538,True,ERR973611,Hsa-Mir-124-P3-v2_5p*,Hsa-Mir-124-P3
1550,17,0.931731294375,0,-35.7,0.0,1,29,5,0.81,2,1,0.666666666667,1.0,29,0.833333333333,0,1.0,0.0,0.963963963964,7,1.0,1550,mapped_mirna_ERR409900:miRCluster_1226_26:chr7:5495871_5495896-,7,5495871,5495896,True,ERR409900,Hsa-Mir-589_5p,Hsa-Mir-589
14190,17,0.802349579298,1,-44.2,0.0,1,31,3,0.81,1,0,0.455414012739,0.0,31,0.0,0,0.388520971302,0.0,0.930190930788,6,0.999402449955,14190,mapped_mirna_SRR333680:miRCluster_2240_25:chr19:45639007_45639031-,19,45639007,45639031,True,SRR333680,Hsa-Mir-330-v1_3p,Hsa-Mir-330
17143,18,0.695652173913,1,-53.6,0.0,1,34,5,0.86,0,0,1.0,0.0,34,1.0,0,0.0,0.0,0.8,6,0.0,17143,mapped_mirna_SRR553575:miRCluster_1307_23:chr11:2134180_2134202-,11,2134180,2134202,True,SRR553575,Hsa-Mir-483_5p,Hsa-Mir-483
17367,18,0.96256684492,1,-45.9,0.0,1,33,5,0.82,0,0,0.0,0.0,33,1.0,0,0.0,0.0,0.959183673469,6,0.0,17367,mapped_mirna_SRR553575:miRCluster_946_23:chr7:129774739_129774761-,7,129774739,129774761,True,SRR553575,Hsa-Mir-96-P1_5p,Hsa-Mir-96-P1
1583,20,0.28125,0,-68.9,0.0,1,36,7,0.91,0,1,0.0,0.0,36,0.461538461538,0,0.0,0.0,0.133333333333,3,0.0,1583,mapped_mirna_ERR409900:miRCluster_1307_22:chr8:27701727_27701748+,8,27701727,27701748,True,ERR409900,Hsa-Mir-3622_3p_co,Hsa-Mir-3622_co
14343,20,0.96365914787,0,-40.2,0.0,1,31,3,0.91,0,1,1.0,0.0,31,1.0,0,0.0,0.0,0.904761904762,4,0.0,14343,mapped_mirna_SRR333680:miRCluster_893_23:chr7:130496126_130496148+,7,130496126,130496148,True,SRR333680,Hsa-Mir-335_5p,Hsa-Mir-335
1361,21,0.7,0,-72.7,0.0,1,37,7,1.0,0,1,0.0,0.0,37,0.0,0,0.0,0.0,0.625,1,0.0,1361,mapped_mirna_ERR409900:miRCluster_2326_23:chr15:70079386_70079408-,15,70079386,70079408,True,ERR409900,Hsa-Mir-629_3p*,Hsa-Mir-629
19619,18,0.630586031576,1,-31.8,0.0,1,29,2,0.86,2,0,0.291338582677,0.0,29,0.0,0,0.0570267274295,0.0,0.946887199507,6,0.88275862069,19619,mapped_mirna_SRR567638:miRCluster_723_25:chr9:95085264_95085288+,9,95085264,95085288,True,SRR567638,Hsa-Mir-23-P2_3p,Hsa-Mir-23-P2
6609,17,0.795361527967,0,-32.0,0.0,1,28,2,0.85,1,1,0.918918918919,0.0,28,0.686868686869,0,1.0,0.0,0.866396761134,4,1.0,6609,mapped_mirna_SRR1635903:miRCluster_1788_24:chr6:71376963_71376986-,6,71376963,71376986,True,SRR1635903,Hsa-Mir-30-P2b_3p*,Hsa-Mir-30-P2b
19552,18,0.323636363636,0,-42.6,0.0,1,29,2,0.86,1,1,0.425,0.0,29,1.0,0,0.0,0.0,0.63915547025,5,1.0,19552,mapped_mirna_SRR567638:miRCluster_420_23:chr5:149428944_149428966+,5,149428944,149428966,True,SRR567638,Hsa-Mir-143_5p*,Hsa-Mir-143
15903,17,0.69,1,-38.4,0.0,1,26,0,0.81,0,0,0.529411764706,0.0,26,1.0,0,0.0,0.0,0.885714285714,5,0.0,15903,mapped_mirna_SRR372650:miRCluster_4034_22:chrX:50003517_50003538+,X,50003517,50003538,True,SRR372650,Hsa-Mir-188-P1_5p,Hsa-Mir-188-P1
5989,19,0.845679012346,0,-39.8,0.0,1,33,4,0.86,0,1,1.0,0.0,33,1.0,0,0.0,0.0,0.690476190476,4,0.0,5989,mapped_mirna_SRR1291269:miRCluster_1052_24:chr16:14304017_14304040+,16,14304017,14304040,True,SRR1291269,Hsa-Mir-193-P1a_3p,Hsa-Mir-193-P1a
19008,16,0.794102948526,0,-34.7,0.0,1,31,3,0.8,0,1,0.958646616541,0.0,31,0.0,0,0.8625,0.0,0.977397678681,3,0.0,19008,mapped_mirna_SRR567637:miRCluster_1914_23:chrX:134540392_134540414-,X,134540392,134540414,True,SRR567637,Hsa-Mir-450-P2_5p,Hsa-Mir-450-P2
14256,21,0.642857142857,0,-31.5,0.0,1,32,0,0.91,0,1,0.0,0.0,32,1.0,0,0.0,0.0,0.622222222222,6,0.0,14256,mapped_mirna_SRR333680:miRCluster_2264_24:chr20:3917504_3917527+,20,3917504,3917527,True,SRR333680,Hsa-Mir-103-P2_5p*,Hsa-Mir-103-P2
1598,18,0.956553433445,0,-40.3,0.0,1,33,2,0.82,0,1,1.0,0.0,33,0.863157894737,0,0.0,0.0,0.908829174664,6,0.0,1598,mapped_mirna_ERR409900:miRCluster_1522_24:chr9:21512155_21512178-,9,21512155,21512178,True,ERR409900,Hsa-Mir-31_5p,Hsa-Mir-31
1175,17,1.0,0,-43.0,0.0,1,30,5,0.77,0,1,0.0,0.0,30,0.0,0,0.0,0.0,1.0,5,0.0,1175,mapped_mirna_ERR409900:miRCluster_70_23:chr1:109598901_109598923+,1,109598901,109598923,True,ERR409900,Hsa-Mir-197_5p*,Hsa-Mir-197
19563,20,0.373375594295,0,-44.5,0.0,1,34,11,1.0,2,1,0.938916256158,1.0,34,0.0491079639507,0,0.560869565217,0.0,0.284416951829,4,1.0,19563,mapped_mirna_SRR567638:miRCluster_536_24:chr6:71403553_71403576-,6,71403553,71403576,True,SRR567638,Hsa-Mir-30-P1b_3p*,Hsa-Mir-30-P1b
19439,17,0.872239747634,0,-36.2,1.0,1,33,5,0.85,3,1,1.0,1.0,33,0.785714285714,0,0.0,0.0,0.972055888224,6,1.0,19439,mapped_mirna_SRR567638:miRCluster_1404_26:chr19:53679988_53680013+,19,53679988,53680013,True,SRR567638,Hsa-Mir-430-P20_3p*,Hsa-Mir-430-P20
21781,15,0.791044776119,1,-38.7,0.0,1,33,11,0.75,0,0,0.959183673469,0.0,33,1.0,0,0.454545454545,1.0,0.955056179775,6,0.0,21781,mapped_mirna_SRR837842:miRCluster_5591_24:chr16:56858527_56858550+,16,56858527,56858550,True,SRR837842,Hsa-Mir-138-P2_5p,Hsa-Mir-138-P2
14202,19,0.989528795812,0,-41.3,0.0,1,33,3,0.83,0,1,0.0,0.0,33,0.0,0,0.0,0.0,1.0,5,0.0,14202,mapped_mirna_SRR333680:miRCluster_2123_25:chr19:53679016_53679040+,19,53679016,53679040,True,SRR333680,Hsa-Mir-430-P9b_5p,Hsa-Mir-430-P9b
13246,17,0.843137254902,0,-50.2,0.0,1,30,1,0.81,0,1,0.0,0.0,30,0.0,0,0.0,0.0,0.928571428571,5,0.0,13246,mapped_mirna_SRR333674:miRCluster_1927_23:chr17:31560016_31560038+,17,31560016,31560038,True,SRR333674,Hsa-Mir-193-P1b_5p,Hsa-Mir-193-P1b
13968,19,1.0,1,-54.6,0.0,1,35,3,0.9,0,0,0.0,0.0,35,0.0,0,0.0,0.0,1.0,3,0.0,13968,mapped_mirna_SRR333680:miRCluster_182_22:chr1:171101737_171101758-,1,171101737,171101758,True,SRR333680,Hsa-Mir-1295_3p,Hsa-Mir-1295
3642,20,0.957446808511,1,-53.8,0.0,1,37,5,1.0,0,0,0.0,0.0,37,1.0,0,0.0,0.0,0.944444444444,1,0.0,3642,mapped_mirna_ERR973611:miRCluster_3789_22:chr14:31014706_31014727-,14,31014706,31014727,True,ERR973611,Hsa-Mir-624_5p,Hsa-Mir-624
14454,19,0.774526082745,0,-40.7,0.0,1,33,1,0.9,2,1,0.0,1.0,33,0.226248342908,0,0.619047619048,0.0,0.815250224508,4,1.0,14454,mapped_mirna_SRR333680:miRCluster_2581_25:chrX:147259661_147259685-,X,147259661,147259685,True,SRR333680,Hsa-Mir-506-P4b_3p,Hsa-Mir-506-P4b
17812,19,0.888888888889,1,-45.2,0.0,1,36,7,0.95,0,0,0.0,0.0,36,0.0,0,1.0,0.0,1.0,4,0.0,17812,mapped_mirna_SRR553576:miRCluster_2679_22:chr19:53686522_53686543+,19,53686522,53686543,True,SRR553576,Hsa-Mir-430-P18_3p_co,Hsa-Mir-430-P18_co
14235,20,0.428571428571,0,-50.8,0.0,1,36,7,0.95,2,1,1.0,1.0,36,0.0,0,0.0,0.0,1.0,3,0.428571428571,14235,mapped_mirna_SRR333680:miRCluster_2176_22:chr19:53752410_53752431+,19,53752410,53752431,True,SRR333680,Hsa-Mir-430-P15_5p,Hsa-Mir-430-P15
4823,15,0.934545454545,0,-35.7,0.0,1,30,5,0.71,0,1,0.0,0.0,30,1.0,0,1.0,0.0,0.961538461538,4,0.0,4823,mapped_mirna_ERR973613:miRCluster_511_25:chr2:135665411_135665435+,2,135665411,135665435,True,ERR973613,Hsa-Mir-128-P2_5p*,Hsa-Mir-128-P2
17822,21,0.809210526316,1,-49.7,0.0,1,36,7,0.95,0,0,0.0,0.0,36,1.0,0,0.0,0.0,0.8,3,0.0,17822,mapped_mirna_SRR553576:miRCluster_2692_23:chr19:53707506_53707528+,19,53707506,53707528,True,SRR553576,Hsa-Mir-430-P23_3p,Hsa-Mir-430-P23
16525,19,0.591836734694,0,-35.4,0.0,1,31,2,0.9,0,1,0.0,0.0,31,0.0,0,0.0,0.0,1.0,5,0.0,16525,mapped_mirna_SRR384894:miRCluster_426_23:chr8:134804878_134804900-,8,134804878,134804900,True,SRR384894,Hsa-Mir-30-P1a_3p*,Hsa-Mir-30-P1a
3053,19,0.949541284404,1,-48.9,0.0,1,37,7,0.86,1,0,0.0,0.0,37,0.0,0,0.0,0.0,0.989189189189,4,0.0,3053,mapped_mirna_ERR852099:miRCluster_145_24:chr2:219294124_219294147-,2,219294124,219294147,True,ERR852099,Hsa-Mir-153-P2_3p,Hsa-Mir-153-P2
13323,16,0.942857142857,1,-41.0,0.0,1,31,8,0.73,0,0,1.0,0.0,31,0.0,0,0.0,0.0,1.0,8,0.0,13323,mapped_mirna_SRR333674:miRCluster_765_23:chr5:137647581_137647603-,5,137647581,137647603,True,SRR333674,Hsa-Mir-874_3p,Hsa-Mir-874
2964,17,0.978056426332,0,-36.8,0.0,1,31,6,0.77,1,1,0.0,0.0,31,0.0,0,0.0,0.0,1.0,4,0.0,2964,mapped_mirna_ERR852099:miRCluster_739_23:chr14:101059805_101059827+,14,101059805,101059827,True,ERR852099,Hsa-Mir-154-P1_3p_co,Hsa-Mir-154-P1_co
18867,17,0.3,1,-41.6,0.0,1,31,2,0.81,0,0,0.0,0.0,31,1.0,0,0.0,0.0,0.6,3,0.0,18867,mapped_mirna_SRR567637:miRCluster_341_22:chr3:48316381_48316402-,3,48316381,48316402,True,SRR567637,Hsa-Mir-2115_3p,Hsa-Mir-2115
10351,20,0.422222222222,1,-41.9,0.0,1,30,0,0.95,0,0,0.375,0.0,30,1.0,0,0.727272727273,0.0,0.931506849315,3,0.0,10351,mapped_mirna_SRR2174513:miRCluster_3463_22:chr17:69099570_69099591-,17,69099570,69099591,True,SRR2174513,Hsa-Mir-4524_3p,Hsa-Mir-4524
19353,16,0.8,0,-36.4,0.0,1,27,4,0.76,1,1,0.428571428571,0.0,27,0.636363636364,0,0.0,0.0,0.266666666667,7,1.0,19353,mapped_mirna_SRR567638:miRCluster_1166_22:chr14:101560326_101560347-,14,101560326,101560347,True,SRR567638,Hsa-Mir-1247_3p*,Hsa-Mir-1247
15069,17,0.788158985835,0,-42.0,0.0,1,31,3,0.85,1,1,0.937851390366,0.0,31,0.418604651163,0,0.691405460061,0.0,0.931436138587,5,0.0,15069,mapped_mirna_SRR372648:miRCluster_484_24:chr2:218402657_218402680+,2,218402657,218402680,True,SRR372648,Hsa-Mir-26-P2_5p,Hsa-Mir-26-P2
905,19,0.750902527076,1,-41.1,0.0,1,33,2,0.9,1,0,1.0,0.0,33,1.0,0,1.0,0.0,0.914163090129,3,1.0,905,mapped_mirna_ERR038425:miRCluster_46_25:chr1:71067679_71067703-,1,71067679,71067703,True,ERR038425,Hsa-Mir-186_5p,Hsa-Mir-186
16296,19,0.754500818331,0,-32.8,0.0,1,34,3,0.95,1,1,0.905263157895,0.0,34,0.480916030534,0,0.563636363636,0.0,0.851473922902,5,1.0,16296,mapped_mirna_SRR384894:miRCluster_79_24:chr1:207802450_207802473-,1,207802450,207802473,True,SRR384894,Hsa-Mir-29-P1d-v1_3p,Hsa-Mir-29-P1d
658,18,0.227080736794,1,-41.2,0.171052631579,1,37,11,0.86,3,0,0.961893449333,0.606060606061,37,0.968475830467,0,0.0,0.0,0.830051938846,7,0.503489531406,658,mapped_mirna_ERR038420:miRCluster_879_27:chr21:16539836_16539862+,21,16539836,16539862,True,ERR038420,Hsa-Let-7-P1c_5p,Hsa-Let-7-P1c
14982,18,0.715370866845,1,-35.8,0.0,1,31,7,0.86,0,0,0.0,0.0,31,0.722797927461,0,0.425,0.0,0.774664331582,4,0.0,14982,mapped_mirna_SRR372648:miRCluster_2998_23:chr15:79209840_79209862+,15,79209840,79209862,True,SRR372648,Hsa-Mir-184_3p,Hsa-Mir-184
15755,17,0.901960784314,1,-38.3,0.0,1,33,7,0.77,0,0,0.0,0.0,33,0.0,0,0.0,0.0,0.0,5,0.0,15755,mapped_mirna_SRR372650:miRCluster_3714_22:chr19:53762397_53762418+,19,53762397,53762418,True,SRR372650,Hsa-Mir-430-P16_3p,Hsa-Mir-430-P16
23699,18,0.545454545455,1,-45.1,0.0,1,37,7,0.95,1,0,1.0,0.0,37,0.0,0,0.0,0.0,0.727272727273,5,0.727272727273,23699,mapped_mirna_SRR944034:miRCluster_1340_22:chr19:53708796_53708817+,19,53708796,53708817,True,SRR944034,Hsa-Mir-430-P11_3p,Hsa-Mir-430-P11
19680,19,0.939393939394,1,-53.2,0.0,1,34,4,0.9,1,0,0.0,0.0,34,1.0,0,0.0,0.0,0.777777777778,5,1.0,19680,mapped_mirna_SRR567638:miRCluster_1730_24:chrX:138667758_138667781-,X,138667758,138667781,True,SRR567638,Hsa-Mir-504-v2_5p,Hsa-Mir-504
19661,17,0.583333333333,1,-31.8,0.0,1,31,3,0.81,1,0,0.0,0.0,31,1.0,0,0.0,0.0,0.444444444444,4,1.0,19661,mapped_mirna_SRR567638:miRCluster_1693_24:chrX:74287124_74287147-,X,74287124,74287147,True,SRR567638,Hsa-Mir-95-P3-v1_3p*,Hsa-Mir-95-P3
20085,18,0.935288169869,0,-51.7,0.0,1,33,5,0.9,0,1,0.0,0.0,33,0.0,0,0.790697674419,0.0,1.0,4,0.0,20085,mapped_mirna_SRR837477:miRCluster_505_23:chr22:20033153_20033175+,22,20033153,20033175,True,SRR837477,Hsa-Mir-185_5p,Hsa-Mir-185
23542,18,0.757161892072,0,-38.8,0.0,1,29,-1,0.9,0,1,0.0541516245487,0.0,29,0.0,0,0.0571428571429,0.0,1.0,3,0.0,23542,mapped_mirna_SRR944034:miRCluster_995_23:chr14:100881026_100881048+,14,100881026,100881048,True,SRR944034,Hsa-Mir-431_5p,Hsa-Mir-431
8202,18,0.732843137255,0,-57.5,0.0,1,35,9,0.86,0,1,1.0,0.0,35,0.0660377358491,0,0.0,0.0,0.762863534676,6,0.0,8202,mapped_mirna_SRR1635908:miRCluster_2810_23:chr12:54033967_54033989+,12,54033967,54033989,True,SRR1635908,Hsa-Mir-615_5p*,Hsa-Mir-615
17834,18,1.0,1,-38.5,0.0,1,34,7,0.86,1,0,0.0,0.0,34,0.0,0,0.0,0.0,1.0,5,1.0,17834,mapped_mirna_SRR553576:miRCluster_2715_23:chr19:53758245_53758267+,19,53758245,53758267,True,SRR553576,Hsa-Mir-430-P50_5p,Hsa-Mir-430-P50
20561,17,0.461018476791,1,-49.9,0.0,1,34,9,0.85,0,0,0.0,0.0,34,0.96674584323,0,0.775684931507,0.0,0.551650692226,5,0.0,20561,mapped_mirna_SRR837839:miRCluster_6717_24:chrX:134546370_134546393-,X,134546370,134546393,True,SRR837839,Hsa-Mir-15-P2c_5p,Hsa-Mir-15-P2c
18862,21,0.525198938992,0,-46.1,0.0,1,40,17,1.0,1,1,1.0,0.0,40,0.0245398773006,0,0.0,0.0,0.456666666667,4,1.0,18862,mapped_mirna_SRR567637:miRCluster_1787_24:chr22:46112799_46112822+,22,46112799,46112822,True,SRR567637,Hsa-Let-7-P2a2_3p*,Hsa-Let-7-P2a2
13949,18,0.727777777778,0,-39.2,0.0,1,35,10,0.86,1,1,0.4,0.0,35,0.0,0,0.0,0.0,0.741721854305,5,1.0,13949,mapped_mirna_SRR333680:miRCluster_115_23:chr1:9151692_9151714-,1,9151692,9151714,True,SRR333680,Hsa-Mir-34-P1_3p*,Hsa-Mir-34-P1
20408,17,0.680999180999,0,-36.8,0.0,1,31,8,0.77,0,1,0.648648648649,0.0,31,0.30612244898,0,1.0,0.0,0.0,5,0.0,20408,mapped_mirna_SRR837839:miRCluster_6323_22:chr22:21653354_21653375+,22,21653354,21653375,True,SRR837839,Hsa-Mir-130-P4a_3p_co,Hsa-Mir-130-P4a_co
11234,18,0.952,1,-36.3,0.0,1,33,5,0.86,1,0,0.0,0.0,33,0.666666666667,0,0.0,0.0,0.911764705882,5,1.0,11234,mapped_mirna_SRR2174517:miRCluster_3229_24:chr14:101033804_101033827+,14,101033804,101033827,True,SRR2174517,Hsa-Mir-154-P19_3p,Hsa-Mir-154-P19
